ItemID,Sentiment,SentimentText
1046032,1,lo encontrï ½eeeeeee d i m the happiest person in the world
1046033,0,lo t a certain key on her keyboard which i kind of hard working for en ation
1046034,1,load her up on the antioxidants to maybe help with the cancer couldn t hurt right need some shut eye now have a great night twitterers
1046035,0,load of laundry 5 in the washer only one has been folded though
1046036,0,loaded 4 5 kloc xaml file in vs2008 cursor stopped blinking 10s after first keystroke resharper memory usage incr to 680mb vs crashed
1046037,1,loaded coronas courtesty of niero for jraquino and me 
1046038,0,loaded up with words to type
1046039,1,loadedddd goodshit for tha late night sesh princessss haha
1046040,1,loading 2 71 gb music onto my iphone love 16gb
1046041,0,loading all my contacts manually into my phone because i was with bell no sim card good texting practice though 
1046042,1,loading all the fantabulous pics from our weekend shoots can t wait to see the goods 
1046043,1,loading my player
1046044,1,loading screen of the day http www get out and play com awesome stop motion stuff
1046045,0,loading the car tetris style ran out of room
1046046,0,loading up my ipod for a hopefully quick trip to corpus maybe i can nap in the car because i m exhausted
1046047,1,loading up on some iapps in advance of my future purchase
1046048,1,loading up some one piece before working on my next review piece 
1046049,0,loading up the car running a few last minute errands spending some quality time with my bfs before leaving radddd
1046050,0,loads loads loads of revisions
1046051,0,loads loads loads of school work to do and weight to lose
1046052,0,loads of coursework to do
1046053,0,loads of drama coursework zzzz 
1046054,1,loads of fun playing baseball tonightt i can officially hit the ball six times in a row
1046055,1,loads of little jobs to do today going to be playing walking themed music today from brickman
1046056,0,loads of meetings and i have a terrible cold
1046057,0,loads of people are seeing general fiasco i want to see them too
1046058,0,loads of work but loads of sun i have to be more disciplined now than i was at the weekend 
1046059,0,loads today 3 of dishes and 2 of laundry my poor hands 
1046060,0,loadss of homeorkk
1046061,1,loadsss of people on switch x
1046062,1,loards ice cream 
1046063,1,might go to bed soon birthday tomorr er today can t wait for the day to begin 
1046064,1,might go to da beach tomorrow
1046065,1,might go to greenfest today if alice decides it s ok since she s in charge of life the universe amp everything fb
1046066,1,might go to jax landing with hailey today lt 345
1046067,1,might go to lakeland this weekend instead jessica
1046068,1,might go to nea tomorrow today honestly not really feeling it but maybe the after party x
1046069,0,might go to see that new x men film again need to have a thesis in for tuesday plus studying 
1046070,1,might go to st marys next weekend with the burnley fans for the saints relegation party 
1046071,1,might go to the ex next saturday 
1046072,1,might go to the grand canyon
1046073,1,might go to the zoo
1046074,1,might go upstairs i dunno in a very indecisive mood as you may be able to tell haha
1046075,0,might go vid some poto but first i must tend to the dishes 
1046076,1,might grab a packet of crisps
1046077,1,might have to call it a nite
1046078,1,might have a boyfriend soon
1046079,0,might have a heart attack if there is a tornado
1046080,0,might have an ear infection cant sleep b c it hurts 
1046081,1,might have found a bond guy for a mentor 
1046082,0,might have found my nimbuzz problem over 2g on 3uk yes its 3uk works great over o2 2g connection i ll add to 3uk problem list
1046083,0,might have just adopted a stray cat by giving it a can of tuna poor thing was skin and bones though
1046084,1,might have just sold the mbp 
1046085,0,might have some weird leg syndrome that does not let me run anymore
1046086,0,might have to be in a long distance relationship as opposed to non distance a month longer than she had hoped to be damn job market
1046087,0,might have to delete my guys watch this space
1046088,0,might have to go back to the doctors my leg that has something wrong with it is killing me ahhh
1046089,0,might have to go to bed soon as i have to be up by 12 10 to catch the f1 on bbc1
1046090,0,might have to go to my sisters lacrosse banquet
1046091,1,might hit up studio 72 tonight if not im drinking a bottle of wine to get super nice not drunk as my mother mekablu would say
1046092,0,might i also mention to billyraycyrus that your wife tish has a poser also 
1046093,1,might i see him tonight who knowsss all i know is that we is going out tonight beeeches 
1046094,1,might just wear a bin bag
1046095,1,might make a video today
1046096,0,might need to replace my motherboard
1046097,0,might need to sell download festival ticket due to finances and nose op
1046098,0,might not be able to watch jonas tonight its my sister b day party
1046099,0,might not be going back to redeemer in the next couple of months if redeemer really isn t providing osap this year lame 
1046100,1,might not be going school tomorow
1046101,0,might not be going to dublin any more depends on weather forecast is for rain in the morning at the moment
1046102,0,might not be out early i ll make it home soon as i can people need to stop reproducing i could ve been out by 7 darn kids 
1046103,0,might not be till the fall lbcislander as far west as nv az or maybe even ca 
1046104,0,location based searches don t work in tweetdeck
1046105,0,lock alt is ding 16 i should be honor grinding on my 80s i m too tired to do that atm
1046106,0,locked bella in the bathroom so she wouldn t escape i feel bad
1046107,0,locked in the hallway at work stupid work building layout 
1046108,0,locked my keys in the car keyholder also has my room key on it not a great night to have before exams nrma is on the way
1046109,0,locked my kids outside with my cell
1046110,1,locked myself outta the house whoo weee
1046111,0,locked oot the hoose alcohol duz bad hings to ur heed 
1046112,0,locked out of facebook
1046113,0,locked out of friendfeed account pw no longer works verification email does not come for hours
1046114,0,locked out of the house
1046115,0,locked since i was 22 mins late amp they meet in a public school i don t blame em still i m now 1 for 3 today 
1046116,1,lock in soooooon
1046117,1,locky just got his vapor rub
1046118,1,lodsy is a lemon head this week
1046119,1,logan is a church camp i am working late and dreading august it was hot today but always colder than
1046120,1,loggade visst min 400e cache i lï ½rdags 
1046121,1,loggar in pï ½ twitter for the first time 
1046122,0,logged in to icq first time in over 6 months not one single offline msg how sad 
1046123,0,logging off
1046124,1,logging off now ladies will be back on tom morn lets hope some lovely overnight tweets from our boys will come our way
1046125,1,logging off now gonna enjoy me some cava nitee y all ty djdeleon
1046126,1,logging off now off to gh for my date with lala lai please don t hate me 
1046127,0,logging off twitter so i can try and heal my sadness i love you and i fucking miss you austin
1046128,1,logging on to facebook i ll go find out who i can pester bahahaha just kidding 
1046129,1,logging on to twitter for the first time hey everyone
1046130,0,logging out to watch true blood liking lafayette too bad i know what happens in book 2 wondering if that happens in season 2
1046131,0,logging out i need to study 
1046132,1,logies was good rebecca deserved gold
1046133,1,login page has been updated and made more pepero 
1046134,1,loging in and out of gtalk at one moment i think quot nobdy is here let s go quot and after loging out i think smbdy might have come boored
1046135,0,logistics fail this morning
1046136,1,logmein com simply connected
1046137,1,logn back on 4 the next 2 hours cum n get sum http tinyurl com n4eztq
1046138,1,lohang is listening to music really happy about librefm audacious combination here s my profile http is http tinyurl com r5o3zj
1046139,0,loida jon amp chelsea are leaving my house
1046140,1,lokking for new jonas brothers song hope i d find one 
1046141,0,lol are you heading home now envy pride lt 3
1046142,1,lol each time i pass over this code i find new pieces to cut amp rewrite for less code more functionality
1046143,1,lol for all the haterz wooot 
1046144,1,lol i just watched myself on tv
1046145,1,lol i love this quot search engine rap battle msn vs google quot http iatelevision blogspot com
1046146,0,might not have a job anymore really nervous please distract me 
1046147,0,might not have internet for awhile boo
1046148,0,might not see me mates again its fuckin depressin 
1046149,0,might possibly watch big brother tonight then bed need an early night actual dead
