ItemID,Sentiment,SentimentText
1039086,0,mann i wish i can wear rainbows to school
1039087,0,mann its only 8 13pm 12 more hours to go
1039088,1,mann my mind is on and i get on it and go writing my randomness maybe i will post some of it
1039089,0,mann this light ranch tastes like mayonaise 
1039090,0,mann my story is takin a while but i like it 
1039091,0,mann im so dissapointed lebron ugh 17pts u don lemme dwn
1039092,0,mannn after tommorow yo it ll be two months before i turn 20 sniff sniff oh how i will miss being a teenager
1039093,0,mannn i don t know how to do this shit i thought that s what i did 
1039094,0,mannn i gotta confession 2 make i can t say it ova twitter
1039095,0,mannn i gotta go home now ughhh see ya laterz hollywood 
1039096,0,mannn i have games on thursday and friday 6 just got our tshirts for summerleague but theyre not that niceee 
1039097,0,mannn i need a nap
1039098,0,mannn i wish i was in la right now so i could go to jack in the box n get me a strawberry mango smoothie 
1039099,1,mannn whyyy am i so thirstyy uggghh i m craving tuti bella yogurt toooo tomorrow with veronika sounds like a brilliant ideaa ahha
1039100,0,mannn 1500 hundred makes u never wanna leave the studio mahagani s out ro
1039101,0,mannn barack interrupted the view right when they were talking about the mtv awards but that sucks that gm had to file bankruptcy
1039102,0,mannn i want a crabcake
1039103,0,mannn got it works harder still no finish
1039104,0,mannnn im soooo tired of the song pump it gosh im forsed to watch it 
1039105,0,mannnn my dad wants me to cut the grass darn lol
1039106,0,mannnn summer is knockn mi door lol study break over bac to work
1039107,0,mannnn my beloved twooting podcast quot the daily podcast all about twitter quot is changing their focus to twitter for business
1039108,0,mannnn alllyy_ got an iphone im jealous http bit ly ngnar
1039109,0,mannnnn im reading plato s meno
1039110,0,mannnnnnnn i can t apply for the apprentice all the interviews are while i m in china
1039111,0,mannnnnnnn all the hot chicks are leaving don t think i m getting laid tonight
1039112,0,manns ever since i started to sleep late 2nd quarter i don t sleep at the regular time i sleep anymore boo 
1039113,1,manny quot pacman quot pacquiao is every computer geek s favorite boxer
1039114,1,manny and ricky in vegas road trip time see me ring side 
1039115,1,manny didn t disappoint mario lopez did d interview uber cute manny s fave filler i mean at least it s not you know from vitwater
1039116,1,manny is beautiful again today shame bout the 9 to 5 tho
1039117,1,manny pacman won 
1039118,1,manohara odelia pinot is free now
1039119,0,manohara stole all of public s attention in miss indonesia last night poor karenina 
1039120,0,man o man im lost without my phone i need my phone charger back i had 3 at one point and an extra battery left em in la stupid me 
1039121,1,man s are weak i jus notice that they need a strong women to hol em on track when they start 4gettin wats lif is really about glad2b
1039122,0,manu ginobili is out for the rest of the season and the playoffs
1039123,0,manual labor is not for me my hands have blisters on them from shoveling in the yard
1039124,1,leaving for the alumni trip to greece in t minus 5 days 
1039125,1,leaving for the day feel free to send us an email at ssleasing fpacific com amp we ll send you info 
1039126,0,leaving for the dentist
1039127,1,leaving for the game
1039128,1,leaving for the gym urgh must be back in time for desperate housewives
1039129,0,leaving for the last full day of school i m do sad
1039130,1,leaving for the movies x men origins wolverine i heard they are going to do other x men origin movies for the other characters 
1039131,0,leaving for the wedding excited grrr rain
1039132,0,leaving for tonight im sick i have a bad cough watery eyes and a really stuffed up nose talk to everyone tomorrow bye
1039133,0,leaving for ttt no enthusiasm in that statement i ve had the pre race bg s all day long
1039134,0,leaving for work
1039135,0,leaving for work i m going to try and listen to the reds game while i m there
1039136,1,leaving for work in 40 minutes clinic afterwards then hangouts with christine and colin
1039137,0,leaving for work in a bit really bummed out that i m going to miss the concert today
1039138,0,leaving for work now
1039139,0,leaving for work now still sleeeeeepy
1039140,1,leaving for work soon on my way to best buy woot today the revolution hits the great white north android for canadians cool
1039141,0,leaving for work soon 8 1 2 hours today and lisa woke me up so naturally not in a very good mood
1039142,0,leaving for work after work hit the gym with my mama amp sisters amp then get my hair did im still missin my man
1039143,0,leaving for work 
1039144,1,leaving for work 5 30 can t get here soon enough hope everyone has a great day 
1039145,0,leaving for work and its too early 
1039146,0,leaving georgia tomorrow well atleast i getta go home i miss it and my friends god i love my friends well god is my 1 always 
1039147,0,leaving hermosa beach now i have to go to work ughh
1039148,0,leaving hilton head for wythville nc 
1039149,0,leaving home portland for home london will be there tomorrow it s always hard flying east 
1039150,0,leaving hotel room now heading home to relax don t have my lap top till friday get more rams on it sucky well i still have my desk top
1039151,0,leaving hubers after picking strawberrys a little woozy from dehydration in the literal way i hope i dont hafta go to the hospital
1039152,1,leaving in 10 gonna pick my cake woo
1039153,1,leaving in 10 minutes 17 again zac efron
1039154,0,leaving in 25 mins to go to latin revision class
1039155,1,leaving in 5 minutes kane s picking me up then heading to edmund s party
1039156,0,leaving in 9 and a half hours gonna misss everyone god im such a rebell staying up at half one on a school night yasssssssss haha
1039157,0,leaving in an hourrr byeeee gladwin
1039158,1,leaving in four days for a 12 hour flight
1039159,0,leaving jamaica tomorrow heading back to london awwwwww had such a great time we don t want to leave
1039160,1,leaving jamina s house in a few minutes baking day hooraaay 
1039161,0,leaving kristin s today sad
1039162,0,leaving l a but had so much fun 
1039163,0,leaving lake house today 
1039164,1,new profile pic of me being a bit un green a couple of weeks ago also new bio description which makes more sense 
1039165,1,new profile pic 
1039166,0,new profile pic the fact that i still have braces depresses the bajeezzieesss outta me
1039167,1,new profile picture uploaded to replace my old childish picture 
1039168,1,new project new mess
1039169,1,new psp go looks good but what about gran turismo on it roll on e3 
1039170,1,new psy trance promo is finally ready for free download head to http www mediafire com jnnmtaw3n45 and get a piece of psy pie
1039171,1,new puppies for jones
1039172,1,new questions about my text messages on my deviant art check em out
1039173,0,new race pro dlc is horrible crappy american cars and claims of 3 tracks but two of them are just alt routes of one already in the game 
1039174,1,new record for us now 34 fliers produced 3 brand new residential jobs worth almost 1 800 campaign cost around 50 healthy 3470 roi
1039175,1,new record earned 20 dkk on my spam sites last week
1039176,1,new release 0 8 8 i need to do a post explaining what is new soft binding is now available so happy injection in modules
1039177,1,new review amp giveaway chictots support mompreneurs http bit ly lxv1o chictots 
1039178,0,new review buyer beware dean sellers ford inc horrible sales and service sole me a car with a bad clutch http ping fm dkunc
1039179,0,new rule for me do not leave boxsets on the floor another boxset stood on
1039180,1,new runs house
1039181,0,new saftey shirts for the base http tinyurl com llra8r
1039182,0,new scales say i m 28 3 body fat 
1039183,1,new searchengines http www bing com beta and fireball de online
1039184,1,new season of paris hilton s my new bff soo stoked 
1039185,1,new server new drives new server backup system this is not going to happen again this week stay tuned for an announcement dr 4evah 
1039186,0,new sgu sneak peak survival http bit ly 5uzh8 no destiny yet though
1039187,0,new shift is 1pm 10pm mon fri i am pretty sure that i got my presentation ready for monday whats up in iran
1039188,0,new shoes hurt my feet something fierce 
1039189,1,new shoes todayyy 
1039190,1,new showreel is up online check it out at www risingphoenix co nz video html while your at it check out the rest of my new site as well 
1039191,1,new shows coming in spain next december muchas gracias amigos 
1039192,1,new site launch http www deanreddyhoff co uk lovely code goodness on this bad boy from goffik
